user_id,num_clicks,num_sessions,avg_session_duration,avg_bags,age,birthdate,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,perk,avg_nights_per_trip,group_k_means,cluster_name,value_score,booking_segment,group_dbscan
23557,82,8,76.625,0.0,66.0,1958-12-08,1,1,0,0,2,0,3670.5,0.0,0.0,meal voucher,10.0,2,Family Vacationers,13.734154581010094,Luxury Traveler,-1
340166,88,8,81.625,0.0,52.0,1973-05-17,0,1,1,0,1,0,474.0,0.0,0.0,10% off next trip,2.0,2,Family Vacationers,5.555151642806174,Spontaneous Booker,-1
348863,81,8,74.625,0.0,68.0,1957-01-13,1,1,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,2,Family Vacationers,0.9809484242388273,First Timer,-1
382384,75,8,70.125,1.0,58.0,1967-06-15,1,1,0,0,1,2,0.0,9.0,1239.895526663839,10% off next trip,0.0,2,Family Vacationers,4.616787346430055,General,-1
407434,62,8,57.625,0.0,53.0,1971-09-09,1,1,1,1,1,0,3186.0,0.0,0.0,10% off next trip,9.0,2,Family Vacationers,8.8762969311225,Luxury Traveler,-1
429345,136,8,127.625,0.0,67.0,1958-02-05,0,1,1,0,1,0,714.0,0.0,0.0,meal voucher,6.0,2,Family Vacationers,6.904868275391751,Spontaneous Booker,-1
431144,103,8,96.25,0.0,52.0,1972-10-22,1,1,0,0,2,2,1488.0,8.0,1296.955698620303,10% off next trip,4.0,2,Family Vacationers,11.06530130550338,General,-1
431899,247,8,334.131197625,0.0,45.0,1980-04-23,1,1,0,0,0,0,0.0,0.0,0.0,30% off first travel,4.0,2,Family Vacationers,5.42143895503195,First Timer,-1
435837,95,8,88.375,0.0,52.0,1972-08-16,1,0,0,0,1,0,1848.0,0.0,0.0,10% off next trip,12.0,2,Family Vacationers,7.657481651339032,Luxury Traveler,-1
441457,115,8,106.25,0.0,60.0,1965-02-18,1,1,0,0,3,4,3241.0,5.5,498.12574958864843,10% off next trip,3.6666666666666665,2,Family Vacationers,17.547250611566913,General,-1
442812,84,8,78.25,0.0,56.0,1969-02-24,1,1,1,0,1,0,850.0,0.0,0.0,10% off next trip,10.0,2,Family Vacationers,6.010448001629477,Spontaneous Booker,-1
