user_id,num_clicks,num_sessions,avg_session_duration,avg_bags,age,birthdate,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,perk,avg_nights_per_trip,group_k_means,cluster_name,value_score,booking_segment,group_dbscan
101486,131,8,122.25,0.0,52.0,1972-12-07,1,1,1,0,2,2,2199.0,9.0,995.681599782712,10% off next trip,4.0,8,Last-Minute Planners,12.657129210886204,General,-1
120851,55,8,51.75,0.0,52.0,1972-09-25,1,1,1,0,1,2,2002.0,7.0,2259.7966681958487,10% off next trip,10.0,8,Last-Minute Planners,7.05260397153976,Luxury Traveler,-1
160754,86,8,80.875,1.0,47.0,1977-12-06,1,1,1,0,1,2,428.0,11.0,527.63183389388,10% off next trip,2.0,8,Last-Minute Planners,5.4587722150082865,Planner,-1
187212,128,8,118.75,0.6666666666666666,56.0,1969-02-20,1,1,1,0,3,6,904.0,8.0,2465.5571878273126,10% off next trip,2.0,8,Last-Minute Planners,14.49568013194667,General,-1
189676,93,8,86.375,2.0,37.0,1988-01-10,1,0,1,0,2,2,5001.0,4.0,2350.536145550067,10% off next trip,9.0,8,Last-Minute Planners,15.850701101874076,Luxury Traveler,-1
206011,156,8,146.125,0.25,40.0,1984-08-04,1,0,1,0,4,8,1055.0,5.5,1452.0613504500784,10% off next trip,2.3333333333333335,8,Last-Minute Planners,19.053809127462625,General,-1
217136,106,8,99.375,0.0,40.0,1985-04-18,1,0,1,0,2,2,659.0,7.0,3095.3404436795545,10% off next trip,2.0,8,Last-Minute Planners,9.951207411533883,General,-1
264470,118,8,111.0,0.5,46.0,1978-11-05,1,0,1,0,2,4,2127.0,8.0,2391.635179278391,10% off next trip,4.5,8,Last-Minute Planners,12.293095974725976,General,-1
276512,98,8,91.375,1.0,42.0,1982-08-27,1,1,1,0,1,2,100.0,10.0,2409.253288662373,10% off next trip,1.0,8,Last-Minute Planners,5.234667130156943,Planner,-1
298253,98,8,91.75,2.0,47.0,1977-08-01,1,1,1,0,1,2,0.0,6.0,4183.68105154044,10% off next trip,0.0,8,Last-Minute Planners,5.095950303677766,General,-1
317688,133,8,124.0,0.5,42.0,1983-05-19,1,0,1,0,4,8,1076.0,8.0,1634.6874456759483,10% off next trip,1.25,8,Last-Minute Planners,18.59977646637273,General,-1
330893,133,8,124.0,0.6666666666666666,44.0,1980-12-16,1,1,1,0,3,6,750.0,5.333333333333333,1603.354694102698,10% off next trip,1.6666666666666667,8,Last-Minute Planners,14.385950614483992,General,-1
338086,137,8,128.5,0.5,41.0,1983-12-13,1,0,1,0,2,4,152.0,7.0,2658.554844024915,10% off next trip,0.5,8,Last-Minute Planners,9.875480513791626,General,-1
353694,100,8,92.5,0.5,41.0,1984-06-17,1,0,1,0,2,3,1634.0,7.5,1336.32601700837,10% off next trip,4.0,8,Last-Minute Planners,11.201702286074783,General,-1
361459,59,8,56.0,1.0,42.0,1982-09-16,1,1,1,0,1,2,165.0,6.0,2403.5430407745216,10% off next trip,1.0,8,Last-Minute Planners,4.526937049800599,General,-1
371201,105,8,97.125,3.0,29.0,1996-01-16,0,0,1,0,1,2,0.0,8.0,1060.9488580245406,free child ticket,0.0,8,Last-Minute Planners,5.230325241854116,Family Traveler,-1
380434,114,8,104.375,0.3333333333333333,51.0,1974-07-02,1,1,1,0,3,6,1426.0,9.333333333333334,1929.3419737339582,10% off next trip,1.6666666666666667,8,Last-Minute Planners,14.935197322173277,General,-1
380757,122,8,114.125,0.3333333333333333,47.0,1977-12-19,1,0,1,0,3,5,1310.35,7.666666666666667,1693.1750848546426,10% off next trip,4.666666666666667,8,Last-Minute Planners,14.958478159442915,General,-1
381259,97,8,91.0,1.0,22.0,2002-12-04,1,0,1,0,1,2,68.0,5.0,3816.768005261937,10% off next trip,1.0,8,Last-Minute Planners,5.173672408077022,General,-1
385689,92,8,85.75,0.3333333333333333,50.0,1974-10-08,1,0,1,0,4,6,3545.0,7.333333333333333,1940.2176416958227,10% off next trip,4.0,8,Last-Minute Planners,21.261295501693933,General,-1
387783,87,8,79.875,0.0,54.0,1970-08-23,0,1,1,0,3,2,2649.0,8.0,2296.188043393657,10% off next trip,4.333333333333333,8,Last-Minute Planners,16.121172327711992,General,-1
388767,104,8,97.125,1.0,45.0,1979-09-13,1,1,1,0,1,2,1890.0,5.0,2119.043462511673,10% off next trip,9.0,8,Last-Minute Planners,7.907472197954618,Luxury Traveler,-1
389759,156,8,143.875,0.3333333333333333,34.0,1991-06-02,1,0,1,0,3,6,2384.0,5.666666666666667,3955.9332424739164,10% off next trip,1.6666666666666667,8,Last-Minute Planners,17.173315748996863,General,-1
399218,121,8,113.625,0.5,45.0,1980-05-25,1,1,1,0,2,4,246.0,6.5,1372.4273359330314,10% off next trip,2.0,8,Last-Minute Planners,9.677490846004424,General,-1
400275,99,8,92.25,0.5,57.0,1968-05-27,1,1,1,0,2,4,1052.0,9.0,3204.7988536283824,10% off next trip,4.0,8,Last-Minute Planners,10.35936630033458,General,-1
413340,120,8,112.25,0.6666666666666666,48.0,1976-09-06,1,1,1,0,3,6,1096.0,8.333333333333334,987.4565980088882,10% off next trip,7.0,8,Last-Minute Planners,14.611890813131362,General,-1
413658,180,8,547.7315255,1.6666666666666667,52.0,1972-09-04,1,1,1,0,2,2,1593.0,8.0,1100.4101118579067,10% off next trip,3.0,8,Last-Minute Planners,16.418679105163996,General,-1
415282,93,8,87.0,0.0,43.0,1982-05-19,1,1,1,0,2,4,2892.0,7.5,2188.9908056221952,10% off next trip,3.5,8,Last-Minute Planners,12.855995921795607,General,-1
418329,169,8,156.5,0.6666666666666666,50.0,1974-09-14,0,0,1,0,3,6,2884.7,6.666666666666667,834.3795671950496,10% off next trip,9.0,8,Last-Minute Planners,18.16035136290493,Luxury Traveler,-1
420648,95,8,87.875,0.0,54.0,1971-06-21,1,1,1,0,3,4,2676.0,6.5,3815.375850007281,10% off next trip,5.5,8,Last-Minute Planners,16.33079434772449,Luxury Traveler,-1
421247,179,8,166.625,0.5,43.0,1981-12-20,1,1,1,0,4,8,1586.9,6.75,1047.91741217268,10% off next trip,2.0,8,Last-Minute Planners,20.279064941611054,General,-1
421700,141,8,130.375,0.0,42.0,1983-06-02,1,0,1,0,3,6,2695.8,7.333333333333333,1999.8699447657682,10% off next trip,5.0,8,Last-Minute Planners,17.310169195821363,Luxury Traveler,-1
