user_id,num_clicks,num_sessions,avg_session_duration,avg_bags,age,birthdate,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,perk,avg_nights_per_trip,group_k_means,cluster_name,value_score,booking_segment,group_dbscan
125845,159,9,131.77777777777777,0.6666666666666666,41.0,1983-12-01,1,1,0,0,3,6,689.0,8.333333333333334,2861.519128720754,10% off next trip,1.3333333333333333,4,Budget Travelers,14.682543577117324,General,-1
175032,127,9,104.33333333333333,0.5,30.0,1994-11-05,1,0,0,0,3,4,3243.6,5.5,1394.5441345457552,10% off next trip,4.0,4,Budget Travelers,17.67560609666255,General,-1
190866,186,9,153.88888888888889,0.4,38.0,1986-09-24,1,0,0,0,5,10,1359.0,7.2,2423.7357077809347,free meal,1.8,4,Budget Travelers,23.667203467936186,General,-1
299476,187,9,154.11111111111111,0.0,40.0,1985-05-19,1,1,0,0,1,2,71.0,7.0,1090.0004072477632,10% off next trip,1.0,4,Budget Travelers,6.848679528503054,General,-1
349132,133,9,110.33333333333333,0.5,50.0,1975-06-17,1,0,0,0,3,4,3516.1,6.5,1082.5033993933703,10% off next trip,4.666666666666667,4,Budget Travelers,18.19171853541098,General,-1
388947,112,9,92.55555555555556,0.6666666666666666,41.0,1983-11-06,0,0,0,0,3,6,684.0,7.333333333333333,2373.170069640812,10% off next trip,1.5,4,Budget Travelers,13.743447238302581,General,-1
405305,139,9,114.77777777777777,0.6666666666666666,46.0,1979-01-18,1,1,1,0,3,5,1282.0,10.333333333333334,2908.7065516687676,10% off next trip,1.0,4,Budget Travelers,15.126722187287953,Planner,-1
408551,93,9,77.88888888888889,0.5,44.0,1980-10-24,1,1,1,0,2,4,944.0,4.5,1697.8754755020882,10% off next trip,2.0,4,Budget Travelers,9.99790290358265,General,-1
413128,161,10,119.8,0.25,30.0,1995-01-02,1,0,0,1,5,8,12053.2,6.25,1014.5323737100861,10% off next trip,5.6,4,Budget Travelers,38.26135232755406,Luxury Traveler,-1
414128,136,9,112.0,0.3333333333333333,29.0,1996-06-25,1,0,0,0,4,5,4609.4,9.666666666666666,3412.3999746123004,10% off next trip,2.75,4,Budget Travelers,23.54878361359156,General,-1
438189,175,9,145.0,0.8333333333333334,37.0,1987-10-07,1,1,0,0,6,12,2077.3,7.666666666666667,1636.4334576742094,free meal,2.0,4,Budget Travelers,28.223823128548414,General,-1
439052,161,9,132.44444444444446,0.5,53.0,1972-04-26,1,1,0,0,4,8,2468.0,5.75,3124.567507493036,10% off next trip,4.0,4,Budget Travelers,20.993807126386013,General,-1
449033,266,9,217.66666666666666,1.0,42.0,1983-01-27,1,0,0,0,5,10,1415.0,7.4,1786.4250448609096,free meal,2.0,4,Budget Travelers,25.304900981399648,General,-1
451291,146,9,119.77777777777777,0.5,55.0,1969-10-02,1,1,0,0,4,8,182.0,69.0,3411.336161564708,10% off next trip,1.0,4,Budget Travelers,17.442479527813155,Planner,-1
453168,124,9,103.55555555555556,0.5,47.0,1977-11-23,1,1,0,0,4,7,728.0,5.5,2194.9128295051523,10% off next trip,2.3333333333333335,4,Budget Travelers,17.803363881196102,General,-1
456663,92,9,76.44444444444444,1.5,38.0,1986-08-03,1,1,1,0,2,4,744.0,8.0,2266.100615550552,10% off next trip,1.5,4,Budget Travelers,9.687725797336597,General,-1
458688,239,9,197.33333333333334,0.0,44.0,1981-02-09,1,0,0,0,2,4,2380.0,7.0,417.9844303995832,10% off next trip,10.0,4,Budget Travelers,14.913366221287566,Luxury Traveler,-1
458855,148,9,122.44444444444444,0.5,31.0,1993-11-26,1,1,1,0,2,4,520.8,6.0,1881.7840467353221,10% off next trip,1.0,4,Budget Travelers,10.473649437445962,General,-1
459486,125,9,102.88888888888889,0.5,29.0,1995-07-14,1,0,0,0,2,4,825.0,7.0,2612.6906591812763,10% off next trip,3.0,4,Budget Travelers,10.446947434032111,General,-1
459645,103,9,85.88888888888889,1.0,31.0,1994-01-17,1,0,0,0,1,2,1190.0,7.0,2097.43344330949,10% off next trip,4.0,4,Budget Travelers,6.792922979808455,General,-1
460625,264,9,511.2835908888889,0.3333333333333333,47.0,1977-10-22,1,1,1,0,4,6,4316.6,7.0,1608.2445946392115,10% off next trip,5.333333333333333,4,Budget Travelers,28.44764544795081,Luxury Traveler,-1
461791,110,9,90.33333333333333,0.3333333333333333,51.0,1973-11-05,1,1,1,0,3,6,1733.0,8.666666666666666,1798.412017700785,10% off next trip,2.5,4,Budget Travelers,15.191030084633796,General,-1
462894,136,9,112.11111111111111,1.0,52.0,1972-12-06,1,0,0,0,1,2,0.0,8.0,2610.8786433609716,10% off next trip,0.0,4,Budget Travelers,5.741682658383946,General,-1
463783,86,9,72.55555555555556,0.6666666666666666,51.0,1973-12-14,1,0,0,0,4,6,5582.0,7.0,1731.0290287905439,10% off next trip,4.5,4,Budget Travelers,23.962771186025385,General,-1
468666,177,10,132.0,0.3333333333333333,43.0,1981-07-27,1,0,1,0,3,6,316.35,6.666666666666667,2077.2455826615555,10% off next trip,1.0,4,Budget Travelers,14.368741061004886,General,-1
469699,167,9,138.77777777777777,2.0,55.0,1969-08-04,1,1,1,0,2,1,705.0,7.0,1174.113445520385,10% off next trip,2.5,4,Budget Travelers,11.117018919046357,General,-1
471687,195,9,161.66666666666666,0.5,42.0,1983-04-07,1,1,0,0,4,7,2531.0,9.5,2368.420405544646,10% off next trip,1.75,4,Budget Travelers,21.765701598982485,General,-1
471935,218,9,179.11111111111111,0.0,49.0,1976-03-11,1,1,0,0,3,4,1234.0,6.5,2581.296735490903,10% off next trip,1.3333333333333333,4,Budget Travelers,16.60982157349365,General,-1
472713,169,9,137.22222222222223,1.0,42.0,1983-03-23,1,1,1,0,4,8,2215.0,47.5,1248.486149739071,10% off next trip,2.75,4,Budget Travelers,20.77445252928598,Planner,-1
472966,108,9,89.11111111111111,0.0,38.0,1987-05-08,1,1,0,0,2,3,684.0,8.0,2627.7855609081284,10% off next trip,0.5,4,Budget Travelers,9.91311935863943,General,-1
473467,231,9,191.11111111111111,0.6666666666666666,44.0,1981-01-26,1,1,0,0,4,6,1131.3,72.33333333333333,2391.9871023468436,10% off next trip,2.3333333333333335,4,Budget Travelers,20.482417457470937,Planner,-1
474951,164,10,121.4,0.4,38.0,1986-10-24,1,0,0,0,5,10,639.0,6.8,1802.4260097133508,free meal,1.4,4,Budget Travelers,22.07237990672433,General,-1
475531,130,9,108.22222222222223,0.75,39.0,1986-04-26,1,0,0,0,4,8,649.0,7.5,1786.6473883258993,10% off next trip,1.6666666666666667,4,Budget Travelers,17.80670812817112,General,-1
478003,124,10,92.1,0.3333333333333333,55.0,1970-02-18,0,1,0,0,3,6,542.0,9.0,2672.5410508938203,10% off next trip,1.0,4,Budget Travelers,13.679943800818897,General,-1
478801,157,10,115.7,0.6666666666666666,50.0,1974-07-13,1,1,0,0,3,6,357.0,6.0,1761.414004565568,10% off next trip,1.6666666666666667,4,Budget Travelers,14.033695142305444,General,-1
479071,157,9,129.55555555555554,0.5,38.0,1987-01-26,1,0,0,0,5,8,1800.0,7.0,1933.1123368201534,10% off next trip,1.6,4,Budget Travelers,23.718338702028607,General,-1
481245,104,9,85.44444444444444,0.0,48.0,1977-06-25,1,0,0,0,2,4,896.0,7.0,2515.7868921971235,10% off next trip,8.0,4,Budget Travelers,10.132310313343984,General,-1
481554,135,9,111.88888888888889,0.6,48.0,1977-06-13,1,1,0,0,5,10,2997.0,8.0,3999.0334363858105,free meal,3.0,4,Budget Travelers,24.991735373516025,General,-1
482424,153,9,128.33333333333334,0.6666666666666666,41.0,1984-02-11,1,0,0,0,4,6,2066.0,6.666666666666667,1971.8553502691918,10% off next trip,2.5,4,Budget Travelers,20.2875724253342,General,-1
482744,146,9,120.77777777777777,1.0,40.0,1985-06-26,1,0,0,0,4,8,1076.3,6.0,1851.1486486592225,10% off next trip,2.5,4,Budget Travelers,18.724366619925213,General,-1
483603,148,9,123.22222222222223,0.0,39.0,1985-07-27,1,0,0,0,4,8,1257.0,6.5,1372.986354152034,10% off next trip,1.3333333333333333,4,Budget Travelers,19.0284849719502,General,-1
485149,128,9,106.44444444444444,0.3333333333333333,43.0,1982-01-16,1,0,0,0,3,6,889.0,5.666666666666667,1479.5375003158715,10% off next trip,1.0,4,Budget Travelers,14.357483511358444,General,-1
489785,142,9,116.0,0.3333333333333333,38.0,1986-09-16,1,1,1,0,3,5,1894.4,9.666666666666666,1069.7874210620078,10% off next trip,5.0,4,Budget Travelers,16.045352500541,Luxury Traveler,-1
490608,147,9,122.11111111111111,1.5,36.0,1988-12-14,1,0,0,0,2,4,407.0,6.5,2323.82639604302,10% off next trip,1.0,4,Budget Travelers,10.296667090143197,General,-1
