user_id,num_clicks,num_sessions,avg_session_duration,avg_bags,age,birthdate,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,perk,avg_nights_per_trip,group_k_means,cluster_name,value_score,booking_segment,group_dbscan
101961,126,8,117.75,0.4,44.0,1980-09-14,1,1,0,0,5,10,2429.0,5.6,1366.5690966548457,free meal,3.8,3,Weekend Explorers,24.1321119929405,General,-1
118043,164,8,153.125,1.0,53.0,1972-05-04,1,0,1,0,5,6,5616.45,8.666666666666666,2505.165166407174,10% off next trip,5.5,3,Weekend Explorers,29.455453851194317,Luxury Traveler,-1
149058,142,8,131.75,0.4,52.0,1973-01-22,1,0,1,0,5,10,5373.0,5.8,1959.872031578899,free meal,5.0,3,Weekend Explorers,28.644194212688166,Luxury Traveler,-1
181157,153,8,141.125,1.0,54.0,1970-08-10,1,1,0,0,3,6,4987.8,5.333333333333333,1213.4574843739658,10% off next trip,3.3333333333333335,3,Weekend Explorers,20.81611829845346,General,-1
229330,129,8,119.625,0.25,48.0,1976-11-08,1,1,0,0,4,8,3193.0,7.25,1175.6900050298536,10% off next trip,1.25,3,Weekend Explorers,21.522634406342846,General,-1
252835,117,8,108.25,0.6,39.0,1986-01-20,1,0,1,0,5,10,1460.0,7.4,1859.2391123662833,free meal,2.25,3,Weekend Explorers,22.556083519287544,General,-1
290123,190,9,155.88888888888889,0.8571428571428571,42.0,1983-04-08,1,1,0,0,7,13,3583.0,6.142857142857143,2533.380197339184,free meal,2.0,3,Weekend Explorers,34.39807454000132,General,-1
297546,207,8,192.875,0.75,52.0,1972-12-05,1,1,0,0,5,8,3542.0,5.0,1772.7370842413172,10% off next trip,5.2,3,Weekend Explorers,27.393345839343226,Luxury Traveler,-1
347778,162,9,133.33333333333334,1.0,50.0,1974-07-20,1,0,0,0,5,10,4474.0,5.6,2557.1706544265926,free meal,2.25,3,Weekend Explorers,27.618246922876576,General,-1
354050,172,8,159.125,0.2,51.0,1974-05-28,1,0,0,0,5,9,2301.6,7.6,2093.0936158595055,10% off next trip,1.8,3,Weekend Explorers,24.891370691749007,General,-1
378565,136,8,127.125,0.5,41.0,1983-09-27,1,1,1,0,5,4,8600.0,4.5,2021.5747115610534,10% off next trip,8.8,3,Weekend Explorers,33.12015294303708,Luxury Traveler,-1
399137,155,8,143.25,1.0,54.0,1970-08-24,1,1,0,0,4,4,6424.0,6.5,2243.84321920388,10% off next trip,3.5,3,Weekend Explorers,26.65350181133362,General,-1
404879,127,8,118.0,0.5,40.0,1985-06-18,1,1,0,0,4,7,5029.0,7.0,1279.4990182135116,10% off next trip,3.3333333333333335,3,Weekend Explorers,24.095615368593208,General,-1
