user_id,num_clicks,num_sessions,avg_session_duration,avg_bags,age,birthdate,gender,married,has_children,home_country,num_trips,num_flights,money_spent_hotel,time_after_booking,avg_km_flown,perk,avg_nights_per_trip,group_k_means,cluster_name,value_score,booking_segment,group_dbscan
106907,240,8,758.915066125,5.0,46.0,1978-11-17,1,1,1,0,0,0,0.0,0.0,0.0,30% off first travel,11.0,7,Solo Jetsetters,9.371901037450295,First Timer,-1
167852,63,8,58.0,0.0,19.0,2006-02-16,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,0.6087898391595941,First Timer,-1
171470,446,8,1842.5,0.3333333333333333,25.0,1999-09-14,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,7,Solo Jetsetters,22.114126456565177,First Timer,-1
182191,148,8,665.787969,1.0,20.0,2004-09-27,1,0,1,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,7.392317548420283,First Timer,-1
216796,125,8,491.328442,2.0,24.0,2001-07-09,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,10.0,5,Spontaneous Bookers,5.4618207244742525,First Timer,-1
217114,59,9,49.888888888888886,0.0,21.0,2004-05-28,0,1,1,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,0.4841467676947527,First Timer,-1
228195,116,9,95.77777777777777,0.0,28.0,1997-02-26,1,0,1,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,1.598484248982795,First Timer,-1
229108,321,8,1012.25,0.0,27.0,1998-05-28,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,7,Solo Jetsetters,12.741883791322927,First Timer,-1
258451,167,8,219.875,0.0,24.0,2000-12-10,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,13.0,5,Spontaneous Bookers,3.3840682928759374,First Timer,-1
306165,89,8,82.5,0.0,22.0,2003-04-13,1,0,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,1.1509684056422738,First Timer,-1
331039,198,8,610.045213,3.0,45.0,1979-08-02,1,1,1,1,0,0,0.0,0.0,0.0,30% off first travel,8.0,7,Solo Jetsetters,7.4582161600094965,First Timer,-1
337227,83,8,77.0,0.0,36.0,1989-06-25,1,1,0,0,0,0,0.0,0.0,0.0,30% off first travel,0.0,5,Spontaneous Bookers,1.027311215304568,First Timer,-1
